country,IN,2011,Playground ,2015,877416
district,233,2011,Playground ,2015,517
district,233,2011,Boundarywall ,2015,778
district,233,2011,Girls Toilet ,2015,1218
district,233,2011,Boys Toilet ,2015,1167
district,233,2011,Drinking Water ,2015,1249
district,233,2011,Electricity ,2015,474
district,233,2011,Computer ,2015,66
district,73,2011,Playground ,2015,814
district,73,2011,Boundarywall ,2015,903
district,73,2011,Girls Toilet ,2015,866
district,73,2011,Boys Toilet ,2015,837
district,73,2011,Drinking Water ,2015,911
district,73,2011,Electricity ,2015,887
district,73,2011,Computer ,2015,416
district,395,2011,Playground ,2015,538
district,395,2011,Boundarywall ,2015,1552
district,395,2011,Girls Toilet ,2015,2722
district,395,2011,Boys Toilet ,2015,2743
district,395,2011,Drinking Water ,2015,2797
district,395,2011,Electricity ,2015,527
district,395,2011,Computer ,2015,291
district,321,2011,Playground ,2015,2099
district,321,2011,Boundarywall ,2015,2061
district,321,2011,Girls Toilet ,2015,2471
district,321,2011,Boys Toilet ,2015,2457
district,321,2011,Drinking Water ,2015,2486
district,321,2011,Electricity ,2015,2477
district,321,2011,Computer ,2015,1722
district,322,2011,Playground ,2015,2099
district,322,2011,Boundarywall ,2015,2061
district,322,2011,Girls Toilet ,2015,2471
district,322,2011,Boys Toilet ,2015,2457
district,322,2011,Drinking Water ,2015,2486
district,322,2011,Electricity ,2015,2477
district,322,2011,Computer ,2015,1722
district,604,2011,Playground ,2015,2099
district,604,2011,Boundarywall ,2015,2061
district,604,2011,Girls Toilet ,2015,2471
district,604,2011,Boys Toilet ,2015,2457
district,604,2011,Drinking Water ,2015,2486
district,604,2011,Electricity ,2015,2477
district,604,2011,Computer ,2015,1722
district,390,2011,Playground ,2015,444
district,390,2011,Boundarywall ,2015,1614
district,390,2011,Girls Toilet ,2015,2167
district,390,2011,Boys Toilet ,2015,2142
district,390,2011,Drinking Water ,2015,2173
district,390,2011,Electricity ,2015,378
district,390,2011,Computer ,2015,233
district,24,2011,Playground ,2015,2746
district,24,2011,Boundarywall ,2015,2319
district,24,2011,Girls Toilet ,2015,3124
district,24,2011,Boys Toilet ,2015,3109
district,24,2011,Drinking Water ,2015,3129
district,24,2011,Electricity ,2015,3061
district,24,2011,Computer ,2015,871
district,160,2011,Playground ,2015,1945
district,160,2011,Boundarywall ,2015,2002
district,160,2011,Girls Toilet ,2015,2517
district,160,2011,Boys Toilet ,2015,2495
district,160,2011,Drinking Water ,2015,2530
district,160,2011,Electricity ,2015,1035
district,160,2011,Computer ,2015,236
district,629,2011,Playground ,2015,1043
district,629,2011,Boundarywall ,2015,1172
district,629,2011,Girls Toilet ,2015,1205
district,629,2011,Boys Toilet ,2015,1188
district,629,2011,Drinking Water ,2015,1212
district,629,2011,Electricity ,2015,1202
district,629,2011,Computer ,2015,1002
district,589,2011,Playground ,2015,1023
district,589,2011,Boundarywall ,2015,1060
district,589,2011,Girls Toilet ,2015,1493
district,589,2011,Boys Toilet ,2015,1522
district,589,2011,Drinking Water ,2015,1570
district,589,2011,Electricity ,2015,1530
district,589,2011,Computer ,2015,1503
district,163,2011,Playground ,2015,1938
district,163,2011,Boundarywall ,2015,1911
district,163,2011,Girls Toilet ,2015,2807
district,163,2011,Boys Toilet ,2015,2800
district,163,2011,Drinking Water ,2015,2819
district,163,2011,Electricity ,2015,852
district,163,2011,Computer ,2015,239
district,164,2011,Playground ,2015,3543
district,164,2011,Boundarywall ,2015,4289
district,164,2011,Girls Toilet ,2015,4606
district,164,2011,Boys Toilet ,2015,4563
district,164,2011,Drinking Water ,2015,4643
district,164,2011,Electricity ,2015,2141
district,164,2011,Computer ,2015,1061
district,202,2011,Playground ,2015,1343
district,202,2011,Boundarywall ,2015,1853
district,202,2011,Girls Toilet ,2015,2236
district,202,2011,Boys Toilet ,2015,2221
district,202,2011,Drinking Water ,2015,2240
district,202,2011,Electricity ,2015,738
district,202,2011,Computer ,2015,270
district,36,2011,Playground ,2015,1047
district,36,2011,Boundarywall ,2015,1063
district,36,2011,Girls Toilet ,2015,1066
district,36,2011,Boys Toilet ,2015,1058
district,36,2011,Drinking Water ,2015,1072
district,36,2011,Electricity ,2015,1072
district,36,2011,Computer ,2015,522
district,637,2011,Playground ,2015,122
district,637,2011,Boundarywall ,2015,156
district,637,2011,Girls Toilet ,2015,162
district,637,2011,Boys Toilet ,2015,158
district,637,2011,Drinking Water ,2015,164
district,637,2011,Electricity ,2015,164
district,637,2011,Computer ,2015,159
district,107,2011,Playground ,2015,1137
district,107,2011,Boundarywall ,2015,1756
district,107,2011,Girls Toilet ,2015,2241
district,107,2011,Boys Toilet ,2015,2223
district,107,2011,Drinking Water ,2015,2078
district,107,2011,Electricity ,2015,879
district,107,2011,Computer ,2015,535
district,314,2011,Playground ,2015,2021
district,314,2011,Boundarywall ,2015,1501
district,314,2011,Girls Toilet ,2015,2436
district,314,2011,Boys Toilet ,2015,2388
district,314,2011,Drinking Water ,2015,1889
district,314,2011,Electricity ,2015,509
district,314,2011,Computer ,2015,256
district,4,2011,Playground ,2015,182
district,4,2011,Boundarywall ,2015,228
district,4,2011,Girls Toilet ,2015,582
district,4,2011,Boys Toilet ,2015,569
district,4,2011,Drinking Water ,2015,345
district,4,2011,Electricity ,2015,45
district,4,2011,Computer ,2015,130
district,317,2011,Playground ,2015,423
district,317,2011,Boundarywall ,2015,342
district,317,2011,Girls Toilet ,2015,2492
district,317,2011,Boys Toilet ,2015,2710
district,317,2011,Drinking Water ,2015,1833
district,317,2011,Electricity ,2015,352
district,317,2011,Computer ,2015,174
district,534,2011,Playground ,2015,2700
district,534,2011,Boundarywall ,2015,3005
district,534,2011,Girls Toilet ,2015,4228
district,534,2011,Boys Toilet ,2015,4179
district,534,2011,Drinking Water ,2015,4209
district,534,2011,Electricity ,2015,3973
district,534,2011,Computer ,2015,1460
district,74,2011,Playground ,2015,1030
district,74,2011,Boundarywall ,2015,1332
district,74,2011,Girls Toilet ,2015,1327
district,74,2011,Boys Toilet ,2015,1306
district,74,2011,Drinking Water ,2015,1345
district,74,2011,Electricity ,2015,1301
district,74,2011,Computer ,2015,565
district,613,2011,Playground ,2015,794
district,613,2011,Boundarywall ,2015,779
district,613,2011,Girls Toilet ,2015,1035
district,613,2011,Boys Toilet ,2015,1026
district,613,2011,Drinking Water ,2015,1044
district,613,2011,Electricity ,2015,1041
district,613,2011,Computer ,2015,599
district,588,2011,Playground ,2015,504
district,588,2011,Boundarywall ,2015,592
district,588,2011,Girls Toilet ,2015,764
district,588,2011,Boys Toilet ,2015,763
district,588,2011,Drinking Water ,2015,757
district,588,2011,Electricity ,2015,706
district,588,2011,Computer ,2015,678
district,7,2011,Playground ,2015,917
district,7,2011,Boundarywall ,2015,783
district,7,2011,Girls Toilet ,2015,1661
district,7,2011,Boys Toilet ,2015,1446
district,7,2011,Drinking Water ,2015,1748
district,7,2011,Electricity ,2015,690
district,7,2011,Computer ,2015,246
district,212,2011,Playground ,2015,563
district,212,2011,Boundarywall ,2015,1084
district,212,2011,Girls Toilet ,2015,1797
district,212,2011,Boys Toilet ,2015,1823
district,212,2011,Drinking Water ,2015,2138
district,212,2011,Electricity ,2015,565
district,212,2011,Computer ,2015,160
district,450,2011,Playground ,2015,1062
district,450,2011,Boundarywall ,2015,1400
district,450,2011,Girls Toilet ,2015,2185
district,450,2011,Boys Toilet ,2015,2173
district,450,2011,Drinking Water ,2015,2090
district,450,2011,Electricity ,2015,470
district,450,2011,Computer ,2015,242
district,174,2011,Playground ,2015,1783
district,174,2011,Boundarywall ,2015,1573
district,174,2011,Girls Toilet ,2015,1995
district,174,2011,Boys Toilet ,2015,1975
district,174,2011,Drinking Water ,2015,1926
district,174,2011,Electricity ,2015,989
district,174,2011,Computer ,2015,254
district,379,2011,Playground ,2015,647
district,379,2011,Boundarywall ,2015,1443
district,379,2011,Girls Toilet ,2015,2343
district,379,2011,Boys Toilet ,2015,2007
district,379,2011,Drinking Water ,2015,2417
district,379,2011,Electricity ,2015,880
district,379,2011,Computer ,2015,405
district,375,2011,Playground ,2015,290
district,375,2011,Boundarywall ,2015,568
district,375,2011,Girls Toilet ,2015,1059
district,375,2011,Boys Toilet ,2015,1057
district,375,2011,Drinking Water ,2015,1081
district,375,2011,Electricity ,2015,360
district,375,2011,Computer ,2015,58
district,223,2011,Playground ,2015,290
district,223,2011,Boundarywall ,2015,568
district,223,2011,Girls Toilet ,2015,1059
district,223,2011,Boys Toilet ,2015,1057
district,223,2011,Drinking Water ,2015,1081
district,223,2011,Electricity ,2015,360
district,223,2011,Computer ,2015,58
district,541,2011,Playground ,2015,2555
district,541,2011,Boundarywall ,2015,2621
district,541,2011,Girls Toilet ,2015,3461
district,541,2011,Boys Toilet ,2015,3382
district,541,2011,Drinking Water ,2015,3387
district,541,2011,Electricity ,2015,3205
district,541,2011,Computer ,2015,800
district,466,2011,Playground ,2015,1385
district,466,2011,Boundarywall ,2015,1503
district,466,2011,Girls Toilet ,2015,1593
district,466,2011,Boys Toilet ,2015,1595
district,466,2011,Drinking Water ,2015,1633
district,466,2011,Electricity ,2015,1631
district,466,2011,Computer ,2015,1043
district,440,2011,Playground ,2015,1385
district,440,2011,Boundarywall ,2015,1503
district,440,2011,Girls Toilet ,2015,1593
district,440,2011,Boys Toilet ,2015,1595
district,440,2011,Drinking Water ,2015,1633
district,440,2011,Electricity ,2015,1631
district,440,2011,Computer ,2015,1043
district,483,2011,Playground ,2015,1385
district,483,2011,Boundarywall ,2015,1503
district,483,2011,Girls Toilet ,2015,1593
district,483,2011,Boys Toilet ,2015,1595
district,483,2011,Drinking Water ,2015,1633
district,483,2011,Electricity ,2015,1631
district,483,2011,Computer ,2015,1043
district,153,2011,Playground ,2015,3591
district,153,2011,Boundarywall ,2015,2914
district,153,2011,Girls Toilet ,2015,4855
district,153,2011,Boys Toilet ,2015,4825
district,153,2011,Drinking Water ,2015,4823
district,153,2011,Electricity ,2015,1449
district,153,2011,Computer ,2015,461
district,386,2011,Playground ,2015,949
district,386,2011,Boundarywall ,2015,1423
district,386,2011,Girls Toilet ,2015,2188
district,386,2011,Boys Toilet ,2015,2182
district,386,2011,Drinking Water ,2015,2285
district,386,2011,Electricity ,2015,1089
district,386,2011,Computer ,2015,505
district,365,2011,Playground ,2015,415
district,365,2011,Boundarywall ,2015,257
district,365,2011,Girls Toilet ,2015,1050
district,365,2011,Boys Toilet ,2015,1045
district,365,2011,Drinking Water ,2015,1003
district,365,2011,Electricity ,2015,114
district,365,2011,Computer ,2015,76
district,34,2011,Playground ,2015,312
district,34,2011,Boundarywall ,2015,245
district,34,2011,Girls Toilet ,2015,313
district,34,2011,Boys Toilet ,2015,313
district,34,2011,Drinking Water ,2015,313
district,34,2011,Electricity ,2015,306
district,34,2011,Computer ,2015,127
district,269,2011,Playground ,2015,28
district,269,2011,Boundarywall ,2015,100
district,269,2011,Girls Toilet ,2015,145
district,269,2011,Boys Toilet ,2015,145
district,269,2011,Drinking Water ,2015,99
district,269,2011,Electricity ,2015,34
district,269,2011,Computer ,2015,30
district,210,2011,Playground ,2015,497
district,210,2011,Boundarywall ,2015,734
district,210,2011,Girls Toilet ,2015,1699
district,210,2011,Boys Toilet ,2015,1703
district,210,2011,Drinking Water ,2015,1577
district,210,2011,Electricity ,2015,442
district,210,2011,Computer ,2015,85
district,18,2011,Playground ,2015,125
district,18,2011,Boundarywall ,2015,156
district,18,2011,Girls Toilet ,2015,787
district,18,2011,Boys Toilet ,2015,780
district,18,2011,Drinking Water ,2015,842
district,18,2011,Electricity ,2015,101
district,18,2011,Computer ,2015,80
district,329,2011,Playground ,2015,3336
district,329,2011,Boundarywall ,2015,1123
district,329,2011,Girls Toilet ,2015,3623
district,329,2011,Boys Toilet ,2015,3464
district,329,2011,Drinking Water ,2015,3667
district,329,2011,Electricity ,2015,2252
district,329,2011,Computer ,2015,328
district,576,2011,Playground ,2015,461
district,576,2011,Boundarywall ,2015,491
district,576,2011,Girls Toilet ,2015,546
district,576,2011,Boys Toilet ,2015,546
district,576,2011,Drinking Water ,2015,546
district,576,2011,Electricity ,2015,535
district,576,2011,Computer ,2015,295
district,348,2011,Playground ,2015,421
district,348,2011,Boundarywall ,2015,299
district,348,2011,Girls Toilet ,2015,952
district,348,2011,Boys Toilet ,2015,946
district,348,2011,Drinking Water ,2015,895
district,348,2011,Electricity ,2015,163
district,348,2011,Computer ,2015,109
district,270,2011,Playground ,2015,188
district,270,2011,Boundarywall ,2015,180
district,270,2011,Girls Toilet ,2015,290
district,270,2011,Boys Toilet ,2015,289
district,270,2011,Drinking Water ,2015,244
district,270,2011,Electricity ,2015,186
district,270,2011,Computer ,2015,174
district,300,2011,Playground ,2015,1933
district,300,2011,Boundarywall ,2015,429
district,300,2011,Girls Toilet ,2015,1956
district,300,2011,Boys Toilet ,2015,1915
district,300,2011,Drinking Water ,2015,1967
district,300,2011,Electricity ,2015,293
district,300,2011,Computer ,2015,218
district,581,2011,Playground ,2015,1099
district,581,2011,Boundarywall ,2015,1732
district,581,2011,Girls Toilet ,2015,2126
district,581,2011,Boys Toilet ,2015,2010
district,581,2011,Drinking Water ,2015,2217
district,581,2011,Electricity ,2015,2160
district,581,2011,Computer ,2015,775
district,282,2011,Playground ,2015,189
district,282,2011,Boundarywall ,2015,191
district,282,2011,Girls Toilet ,2015,232
district,282,2011,Boys Toilet ,2015,230
district,282,2011,Drinking Water ,2015,229
district,282,2011,Electricity ,2015,178
district,282,2011,Computer ,2015,97
district,530,2011,Playground ,2015,2812
district,530,2011,Boundarywall ,2015,2859
district,530,2011,Girls Toilet ,2015,3075
district,530,2011,Boys Toilet ,2015,3051
district,530,2011,Drinking Water ,2015,3173
district,530,2011,Electricity ,2015,2879
district,530,2011,Computer ,2015,2242
district,342,2011,Playground ,2015,782
district,342,2011,Boundarywall ,2015,2030
district,342,2011,Girls Toilet ,2015,2490
district,342,2011,Boys Toilet ,2015,2348
district,342,2011,Drinking Water ,2015,2771
district,342,2011,Electricity ,2015,2770
district,342,2011,Computer ,2015,986
district,600,2011,Playground ,2015,975
district,600,2011,Boundarywall ,2015,1079
district,600,2011,Girls Toilet ,2015,1217
district,600,2011,Boys Toilet ,2015,1208
district,600,2011,Drinking Water ,2015,1227
district,600,2011,Electricity ,2015,1209
district,600,2011,Computer ,2015,1173
district,560,2011,Playground ,2015,873
district,560,2011,Boundarywall ,2015,1053
district,560,2011,Girls Toilet ,2015,1306
district,560,2011,Boys Toilet ,2015,1284
district,560,2011,Drinking Water ,2015,1313
district,560,2011,Electricity ,2015,1220
district,560,2011,Computer ,2015,361
district,398,2011,Playground ,2015,412
district,398,2011,Boundarywall ,2015,1609
district,398,2011,Girls Toilet ,2015,2776
district,398,2011,Boys Toilet ,2015,2737
district,398,2011,Drinking Water ,2015,2834
district,398,2011,Electricity ,2015,440
district,398,2011,Computer ,2015,360
district,404,2011,Playground ,2015,1188
district,404,2011,Boundarywall ,2015,1338
district,404,2011,Girls Toilet ,2015,2249
district,404,2011,Boys Toilet ,2015,2234
district,404,2011,Drinking Water ,2015,2268
district,404,2011,Electricity ,2015,1112
district,404,2011,Computer ,2015,245
district,400,2011,Playground ,2015,832
district,400,2011,Boundarywall ,2015,920
district,400,2011,Girls Toilet ,2015,1557
district,400,2011,Boys Toilet ,2015,1550
district,400,2011,Drinking Water ,2015,1573
district,400,2011,Electricity ,2015,959
district,400,2011,Computer ,2015,212
district,127,2011,Playground ,2015,1334
district,127,2011,Boundarywall ,2015,2220
district,127,2011,Girls Toilet ,2015,2414
district,127,2011,Boys Toilet ,2015,2385
district,127,2011,Drinking Water ,2015,2402
district,127,2011,Electricity ,2015,1726
district,127,2011,Computer ,2015,806
district,597,2011,Playground ,2015,1024
district,597,2011,Boundarywall ,2015,993
district,597,2011,Girls Toilet ,2015,1128
district,597,2011,Boys Toilet ,2015,1112
district,597,2011,Drinking Water ,2015,1138
